review_scores_rating,accommodates,guests_included,availability_365,number_of_reviews_ltm,minimum_nights_avg_ntm,maximum_nights_avg_ntm,bathrooms,bedrooms,beds,host_listings_count,price,extra_people,security_deposit,cleaning_fee,host_response_rate,maximum_nights,minimum_nights,city,host_response_time,property_type,room_type,bed_type,cancellation_policy,is_location_exact,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,neighbourhood_cleansed,first_review,last_review,host_since
92.0,4,3,169,5,1,30,1.0,2.0,2.0,7.0,150,15,150.0,45.0,100,30,1,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,True,False,False,False,True,False,37.7096,-122.41843999999999,Visitacion Valley,195.0,60.0,802.0
100.0,4,4,150,10,2,21,2.0,2.0,2.0,4.0,699,0,1000.0,223.0,100,21,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.77487,-122.45034,Haight Ashbury,196.0,14.0,325.0
99.0,2,1,31,29,1,1125,1.0,1.0,1.0,1.0,75,0,,15.0,100,1125,1,San Francisco,within an hour,House,Private room,Real Bed,flexible,True,True,True,False,False,True,True,False,37.73989,-122.41122,Bernal Heights,164.0,10.0,203.0
100.0,4,3,0,4,4,1125,1.5,3.0,3.0,0.0,200,50,100.0,120.0,100,1125,4,San Francisco,within a few hours,House,Entire home/apt,Real Bed,moderate,False,True,False,False,False,False,True,True,37.75841,-122.42154,Mission,174.0,59.0,2484.0
100.0,7,7,265,1,30,1125,2.0,3.0,4.0,2.0,235,25,2000.0,300.0,100,1125,30,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.79817,-122.4093,Russian Hill,57.0,57.0,1813.0
100.0,2,2,0,35,2,10,1.0,1.0,1.0,1.0,85,50,0.0,10.0,100,10,2,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,False,False,False,False,True,False,37.78888,-122.41316,Downtown/Civic Center,185.0,13.0,928.0
98.0,2,1,74,27,1,1125,1.0,1.0,1.0,3.0,199,7,0.0,30.0,100,1125,1,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,True,37.788109999999996,-122.41501000000001,Downtown/Civic Center,200.0,83.0,295.0
99.0,3,2,360,15,30,365,1.0,1.0,2.0,1.0,128,0,0.0,100.0,0,365,30,San Francisco,a few days or more,Guest suite,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.76355,-122.42572,Mission,188.0,120.0,2658.0
97.0,12,5,98,42,1,60,1.5,4.0,8.0,2.0,275,25,0.0,198.0,100,60,1,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,True,False,False,True,True,False,37.75075,-122.41686000000001,Mission,175.0,4.0,2047.0
100.0,2,1,245,20,2,14,1.5,1.0,1.0,1.0,89,20,250.0,50.0,100,14,2,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.77852,-122.47583999999999,Inner Richmond,111.0,13.0,767.0
60.0,1,1,364,1,32,900,1.0,1.0,1.0,35.0,36,0,250.0,189.0,90,900,32,San Francisco,within a few hours,Hostel,Hotel room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.78542,-122.4102,Downtown/Civic Center,64.0,64.0,1869.0
98.0,1,1,21,17,1,1125,1.0,1.0,0.0,3.0,120,16,0.0,36.0,92,1125,1,San Francisco,within an hour,Apartment,Private room,Real Bed,flexible,False,True,False,False,False,True,True,True,37.75898,-122.41483999999998,Mission,182.0,14.0,2620.0
87.0,4,4,315,3,30,1125,1.0,2.0,2.0,1.0,205,20,0.0,200.0,100,1125,30,San Francisco,within a few hours,House,Entire home/apt,Real Bed,moderate,True,True,True,False,False,False,True,False,37.7557,-122.40028000000001,Potrero Hill,152.0,62.0,1833.0
99.0,2,1,169,42,1,5,1.0,1.0,1.0,1.0,120,20,0.0,15.0,100,5,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.76463,-122.44865,Haight Ashbury,190.0,5.0,1401.0
100.0,4,1,0,2,1,909,1.0,1.0,2.0,12.0,249,0,0.0,0.0,50,1125,1,San Francisco,within a day,Hotel,Hotel room,Real Bed,super_strict_60,False,False,True,False,False,False,True,False,37.79487,-122.42371999999999,Pacific Heights,159.0,98.0,200.0
100.0,4,1,0,1,1,937,1.0,1.0,2.0,12.0,345,0,0.0,0.0,50,1125,1,San Francisco,within a day,Hotel,Private room,Real Bed,super_strict_60,False,False,True,False,False,False,True,False,37.787420000000004,-122.41195,Downtown/Civic Center,147.0,147.0,200.0
40.0,4,1,0,1,1,928,1.0,1.0,2.0,12.0,337,0,0.0,0.0,50,1125,1,San Francisco,within a day,Hotel,Hotel room,Real Bed,super_strict_60,False,False,True,False,False,False,True,False,37.78499,-122.40888999999999,Downtown/Civic Center,55.0,55.0,200.0
40.0,1,1,365,1,32,1125,1.0,1.0,1.0,35.0,19,0,250.0,189.0,90,1125,32,San Francisco,within a few hours,Hostel,Hotel room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.78457,-122.4093,Downtown/Civic Center,134.0,134.0,1869.0
100.0,6,1,344,1,30,1125,2.5,3.0,3.0,1735.0,295,0,500.0,395.0,100,1125,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,strict,False,True,False,False,False,True,True,True,37.79885,-122.41899,Russian Hill,57.0,57.0,1439.0
100.0,2,2,325,2,306,365,1.0,0.0,1.0,192.0,148,5,500.0,95.0,93,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.78733,-122.39443,South of Market,135.0,60.0,366.0
100.0,2,1,83,1,30,90,1.0,0.0,1.0,3.0,145,10,300.0,0.0,100,90,30,San Francisco,within a day,Guesthouse,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,True,True,True,True,True,37.77737,-122.44476999999999,Western Addition,82.0,82.0,2234.0
76.0,4,4,260,5,2,365,1.0,2.0,2.0,192.0,334,5,400.0,80.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Hotel room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77418,-122.42376000000002,Western Addition,161.0,14.0,366.0
94.0,2,2,282,7,2,365,1.0,1.0,1.0,192.0,218,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.7757,-122.42216,Downtown/Civic Center,188.0,14.0,366.0
96.0,2,2,251,9,2,365,1.0,1.0,1.0,192.0,216,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77531,-122.42376999999999,Western Addition,188.0,24.0,366.0
92.0,2,1,12,5,2,7,1.0,0.0,1.0,46.0,65,0,0.0,65.0,100,7,2,San Francisco,within an hour,Serviced apartment,Hotel room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.78998,-122.40794,Downtown/Civic Center,186.0,3.0,1253.0
100.0,4,1,0,1,30,150,2.5,2.0,2.0,2.0,195,0,4500.0,250.0,100,150,30,San Francisco,within a few hours,Cottage,Entire home/apt,Real Bed,flexible,False,True,False,False,False,True,True,True,37.7999,-122.4042,North Beach,60.0,60.0,3170.0
77.0,2,2,271,13,2,365,1.0,1.0,1.0,192.0,184,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.7744,-122.4218,Downtown/Civic Center,191.0,19.0,366.0
100.0,2,2,253,5,2,365,1.0,1.0,1.0,192.0,195,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77517,-122.42218999999999,Downtown/Civic Center,187.0,27.0,366.0
85.0,2,2,251,12,2,365,1.0,1.0,1.0,192.0,227,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77512,-122.42388000000001,Western Addition,185.0,26.0,366.0
97.0,4,2,290,8,2,365,1.0,1.0,2.0,192.0,288,5,400.0,40.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.775729999999996,-122.42315,Western Addition,95.0,23.0,366.0
90.0,2,2,263,4,2,365,1.0,1.0,1.0,192.0,242,5,400.0,95.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77381,-122.42183999999999,Downtown/Civic Center,107.0,32.0,366.0
91.0,2,2,255,9,2,365,1.0,1.0,1.0,192.0,197,5,400.0,95.0,93,1125,2,San Francisco,within an hour,Boutique hotel,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.775240000000004,-122.42175,Downtown/Civic Center,189.0,35.0,366.0
40.0,4,3,63,1,30,90,2.0,3.0,3.0,27.0,289,25,800.0,405.0,92,90,30,San Francisco,within a few hours,Serviced apartment,Hotel room,Real Bed,flexible,True,True,False,False,False,False,True,True,37.796440000000004,-122.41308000000001,Nob Hill,152.0,152.0,2866.0
100.0,2,1,364,1,30,1125,1.0,0.0,1.0,2.0,87,0,,,100,1125,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,False,37.77874,-122.41065,South of Market,155.0,155.0,197.0
93.0,2,1,63,9,1,1125,1.0,1.0,1.0,3.0,199,7,0.0,30.0,100,1125,1,San Francisco,within an hour,Apartment,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,True,37.78872,-122.41346999999999,Downtown/Civic Center,194.0,18.0,295.0
100.0,9,3,180,2,30,300,1.0,5.0,5.0,2.0,300,150,1500.0,350.0,100,300,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.77178,-122.44356,Haight Ashbury,165.0,67.0,350.0
100.0,2,1,130,1,30,90,1.0,1.0,1.0,1.0,85,10,0.0,140.0,50,90,30,San Francisco,within a day,Apartment,Private room,Real Bed,flexible,True,True,True,False,False,False,True,False,37.766490000000005,-122.42698999999999,Castro/Upper Market,102.0,102.0,1905.0
98.0,4,2,9,10,2,28,2.0,2.0,2.0,1.0,449,20,250.0,125.0,100,28,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.7715,-122.4136,South of Market,148.0,62.0,196.0
100.0,4,1,73,1,30,1125,2.0,1.0,4.0,18.0,47,50,,40.0,93,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,False,True,True,False,False,True,True,False,37.7558,-122.39206999999999,Potrero Hill,73.0,73.0,2480.0
100.0,2,1,151,47,2,28,1.0,1.0,1.0,2.0,145,0,400.0,50.0,100,28,2,San Francisco,within an hour,Condominium,Private room,Real Bed,flexible,True,True,False,False,False,True,True,True,37.76245,-122.44192,Castro/Upper Market,192.0,6.0,3043.0
100.0,4,1,3,4,3,1125,1.0,1.0,2.0,221.0,229,0,0.0,99.0,100,1125,3,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.78949,-122.41327,Downtown/Civic Center,162.0,1.0,1088.0
96.0,7,1,0,5,2,31,1.5,4.0,5.0,2.0,248,0,0.0,130.0,,31,2,San Francisco,,Apartment,Entire home/apt,Real Bed,moderate,False,True,True,False,False,False,True,False,37.776759999999996,-122.44058999999999,Western Addition,184.0,127.0,1433.0
95.0,4,2,59,16,1,90,1.0,2.0,3.0,0.0,199,0,0.0,50.0,100,90,1,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,False,37.77447,-122.50667,Outer Richmond,65.0,3.0,2023.0
96.0,4,1,218,40,1,1125,1.0,1.0,2.0,1.0,139,0,,75.0,100,1125,1,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,moderate,True,True,True,False,False,True,True,False,37.75925,-122.50816999999999,Outer Sunset,181.0,6.0,2158.0
100.0,8,1,76,6,1,60,3.0,3.0,3.0,3.0,1300,0,,,93,60,1,San Francisco,within a few hours,Aparthotel,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,False,37.80498,-122.42373,Russian Hill,161.0,16.0,376.0
100.0,3,2,170,15,3,30,1.0,1.0,2.0,1.0,300,50,300.0,40.0,100,30,3,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,False,False,True,True,True,37.784929999999996,-122.46081000000001,Inner Richmond,142.0,2.0,2492.0
80.0,2,2,318,1,300,365,1.0,0.0,1.0,192.0,113,5,500.0,95.0,93,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.77203,-122.41256000000001,South of Market,26.0,26.0,366.0
80.0,2,2,352,1,329,365,1.0,0.0,1.0,192.0,114,5,500.0,95.0,93,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.773540000000004,-122.41126000000001,South of Market,140.0,140.0,366.0
90.0,2,2,333,2,314,365,1.0,0.0,1.0,192.0,118,5,500.0,95.0,93,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.7739,-122.41243,South of Market,128.0,36.0,366.0
98.0,6,1,0,12,4,20,1.0,2.0,2.0,2.0,350,0,0.0,200.0,100,20,4,San Francisco,within a day,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,True,37.738620000000004,-122.41559,Bernal Heights,143.0,72.0,2499.0
97.0,4,2,92,24,1,29,1.0,1.0,2.0,1.0,120,20,0.0,20.0,100,29,1,San Francisco,within an hour,Apartment,Private room,Real Bed,moderate,True,True,True,False,False,True,True,False,37.78367,-122.39813000000001,South of Market,98.0,8.0,1917.0
100.0,3,1,333,1,30,1125,1.0,1.0,1.0,34.0,150,0,0.0,200.0,100,1125,30,San Francisco,within an hour,Condominium,Entire home/apt,Real Bed,flexible,True,True,True,False,False,True,True,False,37.78034,-122.41355,Downtown/Civic Center,139.0,139.0,421.0
100.0,6,5,365,1,30,1125,2.5,3.0,3.0,2.0,999,100,1000.0,300.0,100,1125,30,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,True,37.76889,-122.42318999999999,Mission,23.0,23.0,2570.0
96.0,2,2,247,67,1,28,1.0,1.0,1.0,13.0,239,20,0.0,0.0,98,28,1,San Francisco,within an hour,Hotel,Hotel room,Real Bed,flexible,False,True,True,False,False,False,True,False,37.79135,-122.41058999999998,Nob Hill,163.0,20.0,228.0
100.0,2,2,11,3,3,1125,1.0,1.0,1.0,1.0,225,50,0.0,50.0,100,1125,3,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,flexible,False,True,True,False,False,True,True,False,37.79874,-122.42983000000001,Marina,177.0,105.0,711.0
100.0,7,7,140,1,30,1125,2.0,2.0,3.0,2.0,220,35,2000.0,300.0,100,1125,30,San Francisco,within a few hours,House,Entire home/apt,Real Bed,strict_14_with_grace_period,False,True,False,False,False,False,True,True,37.79875,-122.40867,Russian Hill,116.0,116.0,1813.0
100.0,4,1,342,2,30,1125,2.0,2.0,2.0,1735.0,214,0,500.0,330.0,100,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict,False,True,False,False,False,True,True,True,37.798140000000004,-122.41768,Russian Hill,64.0,15.0,1439.0
96.0,1,1,139,16,3,1125,1.5,1.0,1.0,3.0,99,75,0.0,70.0,100,1125,3,San Francisco,within an hour,Condominium,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,True,True,False,37.77343,-122.41018000000001,South of Market,178.0,16.0,357.0
100.0,1,1,139,21,3,1125,2.5,1.0,1.0,3.0,125,75,0.0,70.0,100,1125,3,San Francisco,within an hour,Condominium,Private room,Real Bed,strict_14_with_grace_period,False,True,False,False,False,True,True,False,37.773559999999996,-122.41022,South of Market,177.0,4.0,357.0
100.0,1,1,287,1,32,900,1.0,1.0,1.0,35.0,29,0,250.0,189.0,90,900,32,San Francisco,within a few hours,Hostel,Hotel room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,False,True,False,37.77944,-122.42008999999999,Downtown/Civic Center,78.0,78.0,1869.0
100.0,2,1,179,1,30,120,1.0,1.0,1.0,2.0,55,0,0.0,120.0,90,120,30,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,True,False,False,False,True,False,37.72289,-122.39927,Bayview,142.0,142.0,284.0
96.0,3,1,83,22,1,31,1.0,1.0,2.0,4.0,89,20,0.0,30.0,100,31,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.74941,-122.47792,Outer Sunset,188.0,5.0,386.0
100.0,4,2,1,4,3,1125,2.0,2.0,2.0,0.0,235,25,100.0,200.0,100,1125,3,San Francisco,within a few hours,Condominium,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,True,37.77662,-122.44201000000001,Western Addition,99.0,29.0,1618.0
100.0,2,2,34,54,1,29,1.0,1.0,1.0,1.0,90,25,150.0,50.0,100,29,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,True,True,True,False,False,True,True,False,37.76153,-122.44206000000001,Castro/Upper Market,186.0,5.0,1479.0
100.0,6,2,4,22,2,14,1.0,2.0,3.0,2.0,350,0,0.0,120.0,90,14,2,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,True,37.77762,-122.48906000000001,Outer Richmond,119.0,2.0,610.0
100.0,2,1,0,12,2,5,1.5,1.0,1.0,3.0,120,0,0.0,30.0,100,5,2,San Francisco,within an hour,Condominium,Private room,Real Bed,flexible,True,True,True,False,False,True,True,False,37.77235,-122.42771,Western Addition,178.0,5.0,249.0
100.0,4,1,12,3,2,10,2.0,2.0,2.0,0.0,580,0,300.0,95.0,100,10,2,San Francisco,within an hour,Loft,Entire home/apt,Real Bed,moderate,True,True,False,False,False,False,True,True,37.76358,-122.4116,Mission,86.0,56.0,2356.0
100.0,5,1,61,7,4,60,1.5,3.0,3.0,2.0,475,0,0.0,125.0,83,60,4,San Francisco,within a few hours,House,Entire home/apt,Real Bed,moderate,True,True,False,False,False,True,True,True,37.788920000000005,-122.41893999999999,Nob Hill,155.0,23.0,2611.0
100.0,2,1,130,1,30,150,1.0,0.0,1.0,1.0,167,10,0.0,125.0,100,150,30,San Francisco,within a few hours,Guest suite,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,True,37.77755,-122.40631,South of Market,57.0,57.0,2664.0
91.0,2,2,344,11,28,1125,1.0,1.0,1.0,17.0,75,40,300.0,70.0,100,1125,30,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,True,True,True,True,False,37.7187,-122.39225,Bayview,112.0,18.0,2735.0
100.0,2,2,0,16,1,1125,1.0,1.0,1.0,1.0,100,0,0.0,75.0,100,1125,1,San Francisco,within an hour,House,Private room,Real Bed,strict_14_with_grace_period,False,True,True,False,False,True,True,False,37.75551,-122.50742,Outer Sunset,129.0,58.0,1539.0
75.0,2,2,22,4,1,30,1.0,1.0,2.0,32.0,100,20,,,99,30,1,San Francisco,within an hour,Hotel,Private room,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.78602,-122.41412,Downtown/Civic Center,100.0,46.0,344.0
100.0,4,4,90,18,3,60,2.0,2.0,2.0,2.0,490,20,350.0,220.0,100,60,3,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,True,True,False,37.738859999999995,-122.41866999999999,Bernal Heights,171.0,3.0,2919.0
87.0,2,1,287,4,30,1125,1.0,1.0,1.0,4.0,100,10,100.0,45.0,100,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,False,False,False,True,False,37.786359999999995,-122.41783000000001,Downtown/Civic Center,170.0,142.0,326.0
100.0,2,1,117,29,2,30,1.0,1.0,1.0,1.0,129,0,0.0,75.0,100,30,2,San Francisco,within an hour,House,Private room,Real Bed,moderate,True,True,False,False,False,True,True,True,37.740790000000004,-122.41431000000001,Bernal Heights,111.0,7.0,2277.0
100.0,4,1,244,1,30,1125,1.5,2.0,2.0,3.0,136,0,0.0,120.0,100,1125,30,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,True,True,True,True,True,True,37.770379999999996,-122.44548999999999,Haight Ashbury,74.0,74.0,2686.0
88.0,5,3,160,28,1,24,1.0,0.0,3.0,6.0,95,15,250.0,120.0,100,24,1,San Francisco,within an hour,Apartment,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.74454,-122.49181000000002,Parkside,182.0,8.0,856.0
100.0,2,1,161,1,30,150,2.0,1.0,1.0,2.0,93,28,,75.0,100,150,30,San Francisco,within an hour,Apartment,Private room,Real Bed,flexible,True,True,False,False,False,True,True,True,37.7984,-122.43205,Marina,50.0,50.0,3311.0
85.0,7,4,0,8,2,1125,2.0,3.0,4.0,2.0,152,25,0.0,95.0,100,1125,2,San Francisco,within an hour,House,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,True,37.720459999999996,-122.44038,Outer Mission,161.0,7.0,2287.0
100.0,6,1,5,7,4,1125,1.5,3.0,4.0,1.0,280,0,,110.0,100,1125,4,San Francisco,within an hour,House,Entire home/apt,Real Bed,strict_14_with_grace_period,True,True,False,False,False,False,True,True,37.719390000000004,-122.43498000000001,Excelsior,107.0,64.0,2592.0
100.0,2,1,363,1,30,1125,1.0,0.0,1.0,2.0,110,0,,,100,1125,30,San Francisco,within a few hours,Apartment,Entire home/apt,Real Bed,flexible,True,True,False,False,False,False,True,False,37.7781,-122.41033,South of Market,58.0,58.0,197.0
